,cat,dosen,id,mhs,name,prov,url
1018,Swasta,7,034219,249,Akademi Kebidanan Budi Kemuliaan,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDFGNTcxRjItMjY2My00N0Q3LTk2QzQtNDE3OUE0NDVGQzMw
1019,Swasta,15,034220,272,Akademi Kebidanan RSPAD Gatot Soebroto,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEZGOTM3RjItRUZGMS00Njc3LTg4QzItQTY5RTM4Mzg1MEQ1
1020,Swasta,15,034221,468,Akademi Farmasi IKIFA,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjA1MUI2QkEtQjA3OC00NUQzLUIwM0ItRDY0NUE1QzY0M0ND
1021,Swasta,12,034223,139,Akademi Keperawatan Pelni,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTQ5Q0QxNDMtM0RDOC00Njk2LTgyNUItQ0JCODc0NkYyMkEw
1022,Swasta,13,034224,7,Akademi Keperawatan RSPAD Gatot Subroto,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzAzRkNBMDYtQkE2MC00NzA0LUIwMjItMzY4M0E1QTZDODEz
1023,Swasta,6,034225,125,Akademi Kesehatan Gigi Ditkesad Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjY0RTE1OEYtRERFMC00N0VBLUJENzEtMDUyNjgyQUMxODRE
1024,Swasta,3,034226,53,Akademi Keperawatan Andalusia Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzIxNzM5REUtMTUxRS00Mzc2LUJDMjYtMjZGRDYzRTM4NEMx
1025,Swasta,6,034227,32,Akademi Kesehatan Lingkungan Andalusia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NkM4RTNGRjAtMzA0My00ODNELUFBNDItRDM4MDI1RDc2QzM3
1026,Swasta,6,034228,34,Akademi Gizi Andalusia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDIwMzhBRTEtNTFFOC00REZGLThCQjgtOTRCQ0YzRDFGNjQz
1027,Swasta,0,034229,25,Akademi Keperawatan YPDR,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEU5QTVDNTItOTIzMS00NUNCLTgyQkMtODc0QzM0NjA1NjA1
1028,Swasta,1,034230,260,Akademi Refraksi Optisi dan Optometry Gapopin,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzIwNDY5MEItREFENC00OEIyLTg3RTAtRDk0QkY2Njg5M0Ez
1029,Swasta,1,034231,236,Akademi Keperawatan Antariksa,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUY4NDRGOUUtNkNCMi00MDE1LTg0RUYtQ0M0MTI3RTRCRjQw
1030,Swasta,0,034232,0,Akademi Keperawatan Yayasan Perguruan Djubleg Ranuatmadja,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEVFOTVENDQtMzdFQi00ODY2LTk0QTItOTk5NDdCMEZEREM5
1031,Swasta,0,034233,0,Akademi Keperawatan Antariksa Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkVGMEZBNjItOUE3Ni00OUE2LThERjctOEE1N0NCNUY1NkU2
1032,Swasta,7,034234,306,Akademi Teknik Radiodiagnostik dan Radioterapi Nusantara,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUQyOUYyOTItNDFFNC00RjlBLTlGMkItOEQ2OEUwNTA3RjdD
1033,Swasta,1,034235,0,Akademi Keperawatan Yayasan Dharma Bhakti Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjIxODhDOEUtOTkxQS00NTg4LTg3RjUtMEUyOTZDMUIxMDQ2
1034,Swasta,2,034236,158,Akademi Fisioterapi Universitas Kristen Indonesia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjU4OTY2MkEtMENCNi00RkE0LThEMTMtODBBRjNCNUNCNzI5
1035,Swasta,1,034237,0,Akademi Refraksi Optisi Leprindo Jakarta,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODJDNTg5NkItMkNBQi00NTY5LUExMzYtNjU5RDUwRjEyMjkz
1036,Swasta,0,034238,0,Djubleg Ranuatmadja,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjRBOEYzQjctMDRDNy00NDgzLThCOEYtQzdCQjEyRkIyNEUw
1037,Swasta,6,034239,17,Akademi Keperawatan Andakara,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzRGOTZEM0QtMzY4Qy00M0NFLUI1M0MtQjAzQzBGQTgxRDJB
1038,Swasta,4,034240,100,Akademi Teknik Elektromedik Andakara,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0VEMTFFMDEtMEQ1Mi00OTg0LUJENDEtRDE1NTQ0RDJBQURB
1039,Swasta,0,034241,0,Akademi Bakti Kemanusiaan Palang Merah Indonesia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEJCNDE0NzctMDZCOS00NUIxLUFEQjUtQUU3ODZDQkVFM0Q0
1040,Swasta,0,034242,0,Akademi Olahraga Prestasi Nasional,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjY0NDlBMUQtM0E5QS00Mzg2LTk0QTYtQzdGN0QzRDhGNzU4
1041,Swasta,12,035001,182,Politeknik Bisnis Indonesia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTQ0MTU1NEMtRTY5OS00RDA2LUFFQzMtOEI3Q0RBMjMxMThF
1042,Swasta,22,035002,691,Politeknik Swadharma,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODQwNTk0QUEtMkUxQi00NEQ5LTgyMEYtQkIwMzRENEEzMUFC
1043,Swasta,32,035003,590,Politeknik Manufaktur Astra,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkQ5MDZEQjQtMjcxMS00M0NBLUE5NEItMEU1NkU4MkNERkI5
1044,Swasta,0,035004,139,Politeknik Bunda Kandung,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RENDNkU0QUItOEZBQi00RkFBLUEyRTEtMTc5MjYwMTM1NDQ0
1045,Swasta,30,035006,644,Politeknik Tugu Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTQyNkNGMUEtRkU2Ri00QjRBLTk4RkItNENCRTk4MTkzMThE
1046,Swasta,21,035007,245,Politeknik Trisila Dharma,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjlEMUE2NjctQkY5Ri00QzNGLUFFQTQtNkQ0RkM1QzZDQjI1
1047,Swasta,193,035008,10876,Politeknik LP3I Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0Q3QkYzRTMtMDFGQS00RDdFLUIxRTYtODI3RDg0RTgzMEQy
1048,Swasta,10,035009,30,Politeknik Global Indonesia,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzI0RkRBRDMtOUQ4Ny00Nzg2LTg2MkQtODVGQTA3NjhDRTFG
1049,Swasta,30,035010,605,Politeknik Karya Husada,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDc5RDJBMjUtMzkxMS00RTM5LUJCQTYtRDk5NDIzQ0EwNzVE
1050,Swasta,0,035011,0,Akademi Kesehatan Lingkungan Andalusia Jakarta,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjRCRERFRkMtRENBNi00NjJFLUE5MDUtQjE4M0VGMUMyOUMy
1051,Swasta,0,035012,0,Politeknik Soca,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Njg4QzkwNkEtQzRBRS00ODM5LThFNDktOTlGMjk0NTg4NEE1
1052,Swasta,0,035013,0,Politeknik Orang Tua,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODRFMDE3MDQtNTM0RS00ODEwLTk4NTYtMDJERkQzODYzQzg4
1053,Swasta,0,035014,0,Politeknik Bentara Citra Bangsa ,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTI3ODFCQTMtQjZFRC00MTk5LTk2NjktRDU0ODU2QzI5RUJB
1054,Swasta,0,036001,0,Akademi Komunitas Kosmetik Ristra,Prop. D.K.I. Jakarta,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkE4N0Y5NkItN0YzMS00RUI0LUFDQUEtNDg2Q0QwRDU2QjNB
1055,Swasta,195,041001,5657,Universitas Ibn Khaldun,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjczMkE2QTItNjg5QS00NDMzLTlEQUItOTZFRDY2QzlDRkE4
1056,Swasta,400,041002,8842,Universitas Islam Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0YxNDgzRjctMjU2RC00QUNFLThDNjAtRDVBRTIwMjFENERF
1057,Swasta,249,041003,4366,Universitas Islam Nusantara,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDIxNEY5MTktMDA1Qi00MDA1LThBRDQtMEMxRTE1QzU1NDZB
1058,Swasta,404,041004,14440,Universitas Pakuan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzgwRjBBMzUtMTgxRC00MDAxLUE2ODUtNTM4Qjk4NEJERkMw
1059,Swasta,135,041005,4230,Universitas Islam Syekh Yusuf,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDIzMzNDNjgtREIxQi00NTUyLTg5MzEtRkFDQ0U3NjY1MkVD
1060,Swasta,364,041006,3496,Universitas Katolik Parahyangan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0UzMTQ1MzYtODg5Mi00RjAwLUJBNUQtMTdCQTIyNjJFRkI4
1061,Swasta,442,041007,9422,Universitas Kristen Maranatha,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTQzMjY1QjMtMkY0Ri00Q0EwLUEwQTUtOEQwNTM3QjQ0QjYy
1062,Swasta,515,041008,16149,Universitas Pasundan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEFBMzk4QTItNkM2OC00RUUwLTg2RkEtM0VBNjVCNTREQzk3
1063,Swasta,334,041009,9042,Universitas Swadaya Gunung Djati,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NEIwOURFNkMtMThEMC00NkRFLUFGOTMtRjIyQUNFMjNCOTRG
1064,Swasta,85,041010,2135,Universitas 17 Agustus 1945 Cirebon,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0UzNDRCQzItM0JFOC00MjQzLTgyNjQtNEQzOUM0NzkwMkVD
1065,Swasta,85,041011,1681,Universitas Advent Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjlFNzZDOTctQkY3NC00MjRDLTlFRTYtMjdEQ0RFODdGMTNB
1066,Swasta,0,041012,0,Universitas Siliwangi,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzFBMUI5N0QtNTE5Ny00NkY0LTk4QzktNkZDMERFMTJCOEQ5
1067,Swasta,155,041014,3785,Universitas Wiralodra,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0EzRkU3RkYtRUYwMi00QzRGLUJDNkUtRkE4Mzk2OTlGNDRG
1068,Swasta,183,041015,4518,Universitas Langlang Buana,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REI5QjVERkYtMzgzNy00MUJELUFERjEtNkNBQTA0RTIxMDI5
1069,Swasta,78,041016,1281,Universitas Bandung Raya,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0Y1QUFFMTQtNDAzMi00QTM0LUI5MzYtNDE4MUExQUI5NjMz
1070,Swasta,0,041017,13,Universitas Singaperbangsa Karawang,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NUYwRUZCQzYtMUZDRS00QTg3LTlCQUUtREM2RDlDMjM5MDBC
1071,Swasta,255,041018,5330,Universitas Islam 45,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzlCQzAzRDgtNzk2QS00REMxLThGMEUtNkU3OUVCRUNGQzM1
1072,Swasta,168,041019,3726,Universitas Djuanda,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0VGODg2MTMtMDhDRi00NjFCLUE4N0MtMTRCMDVEQzlFQTRF
1073,Swasta,58,041020,441,Universitas Nusa Bangsa,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTY0ODlDNjAtNENEMy00MkI2LUJCOTItRDBFQzg4Q0I2QzRC
1074,Swasta,322,041021,8499,Universitas Jenderal Achmad Yani,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkQ4QjgyRTQtQzA5Ny00MDU0LUJFRDMtQ0ZFRDFGNzlFMDE0
1075,Swasta,78,041022,859,Universitas Winaya Mukti,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTEwRjE0QjEtMzI5NS00MUUyLThGQjEtQUYwRTNFRjFFMUZF
1076,Swasta,238,041023,7256,Universitas Galuh Ciamis,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTRFQjVFMDMtOTkwRC00NDdELUEyMzktMDg3OUVGRDUxNjk0
1077,Swasta,175,041024,4697,Universitas Garut,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjNDMjY0QkItQTcyRS00MTgzLUI1ODMtNzlGQjhCNDNBMEJD
1078,Swasta,120,041025,2842,Universitas Nurtanio,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUE3RkNFRUUtNkZFOS00Q0VBLUFDNjEtRDhERERDMjc4MEQ3
1079,Swasta,93,041026,1293,Universitas Swiss German,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RURCNUY1NjEtRTUyNC00MTdGLUIxQUMtQ0EyMzkyQzA1OUJE
1080,Swasta,396,041027,10388,Universitas Komputer Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzZEOEVBRUUtODM0Qy00MkEzLUFFRDItMDA2NERFQzJFMkVB
1081,Swasta,0,041028,6,Universitas Ars Internasional,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODcxNzM0RTgtNUIwRi00Q0Q2LUI4Q0UtMEQzQjE0QkI3RTc3
1082,Swasta,135,041029,3761,Universitas Muhammadiyah Cirebon,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzcxQUY4MTItOTNFOC00NzcyLUIyNjUtQkUzNTEyQjAwQUQ0
1083,Swasta,137,041030,3115,Universitas Suryakancana,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjBGQTQ3REQtOEIzRC00QUUwLTk2QzgtQUQ4QUVEQ0RFMkQ0
1084,Swasta,87,041031,2579,Universitas Nasional Pasim,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEQ5NkM4NEUtRUIyNi00NDM2LTkwNkMtMzNCMjg2RDlENDlE
1085,Swasta,129,041032,1787,Universitas Mathla ul Anwar,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REUwMjkxMzktOUI5Mi00RDRBLUI5Q0QtMTNBOTgxQzUxRDZF
1086,Swasta,1281,041033,41541,Universitas Pamulang,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkU2MjlCMTUtOTBCMC00MDAxLTk1RDAtMDI2QTMwQzhEODE0
1087,Swasta,279,041034,7354,Universitas Widyatama,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RUVCQkFCODctOTk5MS00MjM4LUE1QTEtNTE2MEFGNDRFQkQ3
1088,Swasta,37,041035,667,Universitas Putra Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDI4NUNFQkQtNEUyOC00MTVDLUJBRTEtQkUwQzAyQTAyNjBG
1089,Swasta,54,041036,659,Universitas Kebangsaan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzUzMENBRDUtMzA1Qi00RjQzLUE0ODgtNTk4ODYwN0FGQjY5
1090,Swasta,53,041037,1074,Universitas Al-ghifari,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTY1MzBEQ0MtMEM2My00NEM3LUE5MjktQkQ2NkQ2MDc4N0Uy
1091,Swasta,161,041038,3657,Universitas Kuningan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjYxQUY4NzQtNjRGRC00NzhBLUI0RTUtODI4NDY2N0MwQTA1
1092,Swasta,58,041039,2251,Universitas Pramita Indonesia,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDBBM0M3M0MtMjBDQy00OEY4LTg4RkQtOUNDODdFOUE2RkY0
1093,Swasta,144,041040,3248,Universitas Muhammadiyah Sukabumi,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTFCMjg4QzItQTE2Mi00MTkwLUI1NjYtNDUwODlEQThCMUUy
1094,Swasta,167,041041,4229,Universitas Presiden,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUIyQ0UwOTQtODYwRC00MDc4LTk5N0MtRDY1OTYwM0MzNzUy
1095,Swasta,92,041042,3022,Universitas Subang,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RUY2Qzg0NDktMkEyOC00MTNELTkxRTYtMTIzRDE3RDgyRDQx
1096,Swasta,198,041043,4863,Universitas Majalengka,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzBFN0Y4RDctMDRCMi00QzJFLUI3QzAtRjhFNzg4QzZCMzhE
1097,Swasta,157,041044,2883,Universitas Sangga Buana,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzQ0MTkxMkUtN0FDMi00M0FELTkzODUtMEYwN0FFQzYxRTQy
1098,Swasta,0,041045,0,Universitas Purwakarta,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTdCNjQyNjUtMDU4QS00MTZELUI1RDQtNjdCRDYwMjhFM0Ey
1099,Swasta,75,041046,903,Universitas Informatika Dan Bisnis Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Mzc1QkMyNUEtNTcxOC00RUNCLTk2OUEtRDUwMjUxRTNEM0Qw
1100,Swasta,72,041047,459,Universitas Wanita Internasional,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjVGOTcxMjEtQjdDMS00MTUzLUI1NDItOTNBQzlERDM1Mjkx
1101,Swasta,108,041048,1712,Universitas Bale Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTU5RUZCNDctMTlDMi00RDZFLTk5M0MtMzUzNjdCQ0ExNkQ2
1102,Swasta,210,041049,5138,Universitas Serang Raya,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkE0MTZDQ0MtMkNBMi00RjAxLUE0QkEtODFEQzVEODRCNTg5
1103,Swasta,28,041050,588,Universitas Teknologi Nusantara Cilegon,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDYwQTc0MjAtMzY5RC00REFCLUJGRjUtM0M4RDNFQzgzQURG
1104,Swasta,382,041051,14492,Universitas Muhammadiyah Tangerang,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MjBCODcxQjktOTYxQi00NTFGLUE2QTItQ0U0NjI2RUVGQkZB
1105,Swasta,103,041052,2257,Universitas BSI,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0U4QzYyMDEtRDEzMi00NkQyLTg1QzgtMjM1MTI2NEVFRDMz
1106,Swasta,61,041053,633,Universitas Pembangunan Jaya Tangerang,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzkyNTEzQTUtRjZCRi00OEM1LUEwRkUtNjI5NDcxMTA1MzZG
1107,Swasta,68,041054,1694,Universitas Nahdlatul Ulama Cirebon,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTg0OEFGNkUtNDkzQy00QzI5LTkwNzUtMTZBMUYwODk5RDNB
1108,Swasta,56,041055,1872,Universitas Banten Jaya,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTU2NENBOTctRDVBNS00NENGLTkwMzgtODJEMDM2RkE1NkM4
1109,Swasta,63,041056,1581,Universitas Surya Bogor,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REFEOUNBNkMtQzg4Mi00ODZDLTk1MzEtREM4N0QwQ0FBQzM0
1110,Swasta,731,041057,19742,Universitas Telkom,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODYxRDlBNjQtOTQ5NS00Njg4LUE1MjgtODk5RkNDQTFDMUU4
1111,Swasta,76,041058,150,Universitas Lintas Internasional Indonesia,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0VEODM0MDEtMjg2Mi00RTEyLUFBNjAtNzlERUZFN0I5MEE4
1112,Swasta,33,041059,742,Universitas Islam Al-Ihya Kuningan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDk4MzA4MjAtQjZDMS00NkE5LUI1MTItQjNFOTcwNjI5RjA0
1113,Swasta,155,041060,3236,Universitas Buddhi Dharma,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkM2NjcyQzQtREI1QS00RUJFLThBRkEtRTAxOTk1M0M4QzlD
1114,Swasta,93,041061,457,Universitas Muhammadiyah Tasikmalaya,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NUJGOThERkQtMDU0RS00QzE5LTlBNjQtMDEyQjQxQzY5NzE4
1115,Swasta,87,041062,1199,Universitas Buana Perjuangan Karawang,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzlCMkVGNEItMTU4NS00RjJGLTkxRTktMjhDQkVERDIwNzE5
1116,Swasta,19,041063,646,Universitas Perjuangan Tasikmalaya,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDZEQzE1RUUtMDVBRC00Q0Q3LUIzMjQtMjdERUJERjk0QzhD
1117,Swasta,0,041064,0,Universitas Muhammadiyah Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjFFMkMxQkEtN0RBOS00RDk0LUFEOEQtMDNBNTU2ODk4NDlF
1118,Swasta,44,042001,273,Institut Manajemen Koperasi Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjdGNjEwNUQtMjM1NS00Rjg2LUEzNjUtREJDNUQ0RUIxNzRG
1119,Swasta,263,042002,8009,Institut Teknologi Nasional Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDc1ODgzQTEtMTlEQS00MTgwLUJFMkEtODhGRUZGMjQyQUE3
1120,Swasta,81,042005,552,Institut Teknologi Sains Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MENDN0I2NjEtMkU3Mi00Nzk1LUFGRUUtM0NBM0U2RTk2MzdF
1121,Swasta,46,042006,869,Institut Teknologi Harapan Bangsa,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjM5REM3OUMtQzg0MC00RkU5LUJGNDYtMDM3Qjk1M0UyRjE0
1122,Swasta,0,042008,6475,Institut Teknologi Telkom,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUE1M0I2RTMtNDhFQS00MEE0LUE4MDYtQjcwMkZFOEVDRDc2
1123,Swasta,0,042009,5380,Institut Manajemen Telkom,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTMxQzNBODUtMDA3Qy00MTc3LTkwRTMtRjMyRDc0OTY0RkZB
1124,Swasta,9,042010,105,Institut Bisnis Muhammadiyah Bekasi,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDk1NjEwQkMtMjhFNi00OUU1LTgyMjItRkRDQjg1QUJFQ0M1
1125,Swasta,8,042011,84,Institut Manajemen Wiyata Indonesia,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTUyMkVFOTUtQTkxMS00ODM4LUI3RjYtMDEzNzNFNkNFM0E4
1126,Swasta,27,043001,106,Sekolah Tinggi Hukum Bandung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkFDQzlGN0QtMDVBQS00NkVGLTkzNzQtQzFBMkQ5MEU5RDJB
1127,Swasta,12,043002,311,Sekolah Tinggi Hukum Galunggung,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTNDODMwQjEtMEQ1Ri00QzA5LUFCRTEtQUQwNDA0NjFDQzUy
1128,Swasta,8,043003,221,Sekolah Tinggi Hukum Pasundan,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkM5QkVGRkUtMDdBNy00RTEyLUE4NjAtMzA2NTM2MDI3OUYy
1129,Swasta,6,043010,98,Sekolah Tinggi Ilmu Administrasi Maulana Yusuf,Prop. Banten,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0RDMUEwREYtMEI5Mi00RDEwLUI4NzUtMzk4QjA3OUJFNEFF
1130,Swasta,25,043014,1810,Sekolah Tinggi Ilmu Administrasi YPPT Tasikmalaya,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QUZBRUIzNEEtODkwRi00QTQ1LUI4RjItMTYyQTdFNTAyQzBC
1131,Swasta,25,043018,190,Sekolah Tinggi Ilmu Ekonomi Tridharma,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0JDM0I3NEQtMDlCNC00MjY1LUEzMTQtNjY4NkRFNkRCQkY1
1132,Swasta,98,043019,3159,STKIP Sebelas April,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjZENkQ0MUYtM0EwQy00RDMwLTlGOTAtNjYxNThCN0MzNjYz
1133,Swasta,42,043021,760,Sekolah Tinggi Ilmu Ekonomi Indonesia Membangun (Inaba),Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkM5M0I1QUUtNzg1My00MkVBLUIyODYtQjY0ODFENjQzODg1
