,jenjang_prodi,jmldosen,jmlmhs,kabkot,kode,nama,status,univ,rcode,subcode
3734,D3,1,169,Kab. Bogor - Prop. Jawa Barat - Indonesia,41433,Teknologi dan Manajemen Produksi Perkebunan,Aktif,Institut Pertanian Bogor,4,41
3735,D3,2,253,Kab. Bogor - Prop. Jawa Barat - Indonesia,54432,Teknologi Dan Manajemen Ternak,Aktif,Institut Pertanian Bogor,5,54
3736,D3,1,199,Kab. Bogor - Prop. Jawa Barat - Indonesia,54411,Teknologi Industri Benih,Aktif,Institut Pertanian Bogor,5,54
3737,D3,1,203,Kab. Bogor - Prop. Jawa Barat - Indonesia,54443,Teknologi Produksi Dan Manajemen Perikanan Budidaya,Aktif,Institut Pertanian Bogor,5,54
3738,D2,0,26,Kab. Bogor - Prop. Jawa Barat - Indonesia,54553,Ekowisata,Aktif,Institut Pertanian Bogor,5,54
3739,D2,0,85,Kab. Bogor - Prop. Jawa Barat - Indonesia,57581,Manajemen Informatika Kab. Aceh Tamiang,Aktif,Institut Pertanian Bogor,5,57
3740,D2,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,41521,Supervisor Jaminan Mutu Pangan Kab Enrekang,Aktif,Institut Pertanian Bogor,4,41
3741,D2,0,11,Kab. Bogor - Prop. Jawa Barat - Indonesia,41435,Teknik dan Manajemen Produksi Perkebunan Kab Enrekang,Aktif,Institut Pertanian Bogor,4,41
3742,D2,0,30,Kab. Bogor - Prop. Jawa Barat - Indonesia,54545,Teknologi Hasil Pertanian Kab. Lembata,Aktif,Institut Pertanian Bogor,5,54
3743,D2,0,19,Kab. Bogor - Prop. Jawa Barat - Indonesia,54512,Teknologi industri benih Kab Aceh Tamiang,Aktif,Institut Pertanian Bogor,5,54
3744,D2,0,11,Kab. Bogor - Prop. Jawa Barat - Indonesia,54511,Teknologi industri benih Kep. Yapen,Aktif,Institut Pertanian Bogor,5,54
3745,D2,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54577,Teknologi Industri dan Manajemen Perikanan Budidaya,Aktif,Institut Pertanian Bogor,5,54
3746,D2,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54544,Teknologi Industri dan manajemen Perikanan Budidaya Kab. Aceh Tamiang,Aktif,Institut Pertanian Bogor,5,54
3747,D2,0,49,Kab. Bogor - Prop. Jawa Barat - Indonesia,54547,Teknologi Produksi dan manajemen Perikanan Budidaya kab Lembata,Aktif,Institut Pertanian Bogor,5,54
3748,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,62604,Akutansi Bank Syariah,Pembinaan,Institut Pertanian Bogor,6,62
3749,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,90643,Broadcasting,Pembinaan,Institut Pertanian Bogor,9,90
3750,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54647,Budidaya Perikanan,Pembinaan,Institut Pertanian Bogor,5,54
3751,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54671,Budidaya Tanaman (Pertanian),Pembinaan,Institut Pertanian Bogor,5,54
3752,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54657,Perkebunan,Pembinaan,Institut Pertanian Bogor,5,54
3753,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54631,Peternakan,Pembinaan,Institut Pertanian Bogor,5,54
3754,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,56601,Teknik Komputer,Pembinaan,Institut Pertanian Bogor,5,56
3755,D1,0,0,Kab. Bogor - Prop. Jawa Barat - Indonesia,54644,Teknologi Hasil Petanian,Pembinaan,Institut Pertanian Bogor,5,54
3756,S2,7,21,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,62101,Akuntansi,Aktif,Universitas Muhammadiyah Sumatera Utara,6,62
3757,S2,7,24,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,74101,Ilmu Hukum,Aktif,Universitas Muhammadiyah Sumatera Utara,7,74
3758,S2,6,11,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,70101,Ilmu Komunikasi,Aktif,Universitas Muhammadiyah Sumatera Utara,7,70
3759,S2,7,77,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,74102,Kenotariatan,Aktif,Universitas Muhammadiyah Sumatera Utara,7,74
3760,S2,6,75,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,61101,Manajemen,Aktif,Universitas Muhammadiyah Sumatera Utara,6,61
3761,S1,15,945,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,54201,Agribisnis,Aktif,Universitas Muhammadiyah Sumatera Utara,5,54
3762,S1,19,1038,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,54211,Agroteknologi,Aktif,Universitas Muhammadiyah Sumatera Utara,5,54
3763,S1,41,3019,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,62201,Akuntansi,Aktif,Universitas Muhammadiyah Sumatera Utara,6,62
3764,S1,13,722,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,86201,Bimbingan Dan Konseling,Aktif,Universitas Muhammadiyah Sumatera Utara,8,86
3765,S1,6,140,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,60202,Bisnis dan Manajemen Syariah,Aktif,Universitas Muhammadiyah Sumatera Utara,6,60
3766,S1,6,207,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,60201,Ekonomi Pembangunan,Aktif,Universitas Muhammadiyah Sumatera Utara,6,60
3767,S1,12,573,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,63201,Ilmu Administrasi Negara,Aktif,Universitas Muhammadiyah Sumatera Utara,6,63
3768,S1,53,2213,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,74201,Ilmu Hukum,Aktif,Universitas Muhammadiyah Sumatera Utara,7,74
3769,S1,8,162,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,72201,Ilmu Kesejahteraan Sosial,Aktif,Universitas Muhammadiyah Sumatera Utara,7,72
3770,S1,23,869,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,70201,Ilmu Komunikasi,Aktif,Universitas Muhammadiyah Sumatera Utara,7,70
3771,S1,27,372,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,11201,Kedokteran,Aktif,Universitas Muhammadiyah Sumatera Utara,1,11
3772,S1,59,4045,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,61201,Manajemen,Aktif,Universitas Muhammadiyah Sumatera Utara,6,61
3773,S1,6,274,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,86208,Pendidikan Agama islam,Aktif,Universitas Muhammadiyah Sumatera Utara,8,86
3774,S1,10,618,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,87209,Pendidikan Akuntansi,Aktif,Universitas Muhammadiyah Sumatera Utara,8,87
3775,S1,21,1038,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,88201,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Muhammadiyah Sumatera Utara,8,88
3776,S1,30,1415,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Muhammadiyah Sumatera Utara,8,88
3777,S1,8,479,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,86207,Pendidikan Guru Raudhatul Athfal,Aktif,Universitas Muhammadiyah Sumatera Utara,8,86
3778,S1,20,1047,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,84202,Pendidikan Matematika,Aktif,Universitas Muhammadiyah Sumatera Utara,8,84
3779,S1,6,178,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,87205,Pendidikan Pancasila Dan Kewarganegaraan,Aktif,Universitas Muhammadiyah Sumatera Utara,8,87
3780,S1,10,525,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,61206,Perbankan Syariah,Aktif,Universitas Muhammadiyah Sumatera Utara,6,61
3781,S1,11,452,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,20201,Teknik Elektro,Aktif,Universitas Muhammadiyah Sumatera Utara,2,20
3782,S1,14,1050,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,21201,Teknik Mesin,Aktif,Universitas Muhammadiyah Sumatera Utara,2,21
3783,S1,21,935,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,22201,Teknik Sipil,Aktif,Universitas Muhammadiyah Sumatera Utara,2,22
3784,S1,7,144,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,41231,Teknologi Hasil Pertanian,Aktif,Universitas Muhammadiyah Sumatera Utara,4,41
3785,Profesi,8,138,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,11901,Profesi Dokter,Aktif,Universitas Muhammadiyah Sumatera Utara,1,11
3786,D3,6,134,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,61403,Manajemen Perpajakan,Aktif,Universitas Muhammadiyah Sumatera Utara,6,61
3787,D1,0,0,Kec. Medan Timur - Kota Medan - Prop. Sumatera Utara,61603,Manajemen Perpajakan,Tutup,Universitas Muhammadiyah Sumatera Utara,6,61
3788,S3,6,42,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,67001,Politik Islam,Aktif,Universitas Muhammadiyah Yogyakarta,6,67
3789,S3,6,94,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,86011,Psikologi Pendidikan Islam,Aktif,Universitas Muhammadiyah Yogyakarta,8,86
3790,S2,6,230,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,86131,Ilmu Agama Islam,Aktif,Universitas Muhammadiyah Yogyakarta,8,86
3791,S2,6,76,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,64101,Ilmu Hubungan Internasional,Aktif,Universitas Muhammadiyah Yogyakarta,6,64
3792,S2,6,54,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,74101,Ilmu Hukum,Aktif,Universitas Muhammadiyah Yogyakarta,7,74
3793,S2,6,78,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,65101,Ilmu Pemerintahan,Aktif,Universitas Muhammadiyah Yogyakarta,6,65
3794,S2,5,128,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,14101,Magister Keperawatan,Aktif,Universitas Muhammadiyah Yogyakarta,1,14
3795,S2,8,140,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,61101,Manajemen,Aktif,Universitas Muhammadiyah Yogyakarta,6,61
3796,S2,11,387,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,13161,Manajemen Rumah sakit,Aktif,Universitas Muhammadiyah Yogyakarta,1,13
3797,S1,20,779,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,54201,Agribisnis,Aktif,Universitas Muhammadiyah Yogyakarta,5,54
3798,S1,17,538,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,54211,Agroteknologi,Aktif,Universitas Muhammadiyah Yogyakarta,5,54
3799,S1,29,1514,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,62201,Akuntansi,Aktif,Universitas Muhammadiyah Yogyakarta,6,62
3800,S1,15,1096,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,60201,Ekonomi Pembangunan,Aktif,Universitas Muhammadiyah Yogyakarta,6,60
3801,S1,18,384,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,48201,Farmasi,Aktif,Universitas Muhammadiyah Yogyakarta,4,48
3802,S1,20,997,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,74234,Hukum Ekonomi Syari`ah (Mu`amalah),Aktif,Universitas Muhammadiyah Yogyakarta,7,74
3803,S1,26,1585,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,64201,Ilmu Hubungan Internasional,Aktif,Universitas Muhammadiyah Yogyakarta,6,64
3804,S1,32,1762,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,74201,Ilmu Hukum,Aktif,Universitas Muhammadiyah Yogyakarta,7,74
3805,S1,29,575,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,14201,Ilmu Keperawatan,Aktif,Universitas Muhammadiyah Yogyakarta,1,14
3806,S1,23,1188,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,70201,Ilmu Komunikasi,Aktif,Universitas Muhammadiyah Yogyakarta,7,70
3807,S1,20,1232,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,65201,Ilmu Pemerintahan,Aktif,Universitas Muhammadiyah Yogyakarta,6,65
3808,S1,29,463,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,12201,Kedokteran Gigi,Aktif,Universitas Muhammadiyah Yogyakarta,1,12
3809,S1,9,335,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,70233,Komunikasi dan Penyiaran Islam,Aktif,Universitas Muhammadiyah Yogyakarta,7,70
3810,S1,28,1638,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,61201,Manajemen,Aktif,Universitas Muhammadiyah Yogyakarta,6,61
3811,S1,12,736,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,86208,Pendidikan Agama Islam,Aktif,Universitas Muhammadiyah Yogyakarta,8,86
3812,S1,7,121,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,88204,Pendidikan Bahasa Arab,Aktif,Universitas Muhammadiyah Yogyakarta,8,88
3813,S1,18,615,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Muhammadiyah Yogyakarta,8,88
3814,S1,7,141,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,88205,Pendidikan Bahasa Jepang,Aktif,Universitas Muhammadiyah Yogyakarta,8,88
3815,S1,49,841,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,11201,Pendidikan Dokter,Aktif,Universitas Muhammadiyah Yogyakarta,1,11
3816,S1,16,651,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,20201,Teknik Elektro,Aktif,Universitas Muhammadiyah Yogyakarta,2,20
3817,S1,12,404,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,55201,Teknik Informatika,Aktif,Universitas Muhammadiyah Yogyakarta,5,55
3818,S1,19,1074,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,21201,Teknik Mesin,Aktif,Universitas Muhammadiyah Yogyakarta,2,21
3819,S1,32,1139,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,22201,Teknik Sipil,Aktif,Universitas Muhammadiyah Yogyakarta,2,22
3820,Profesi,0,0,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,48091,Profesi Apoteker,Aktif,Universitas Muhammadiyah Yogyakarta,4,48
3821,Profesi,7,429,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,11901,Profesi Dokter,Aktif,Universitas Muhammadiyah Yogyakarta,1,11
3822,Profesi,6,396,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,12901,Profesi Dokter Gigi,Aktif,Universitas Muhammadiyah Yogyakarta,1,12
3823,Profesi,7,193,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,14901,Profesi Ners,Aktif,Universitas Muhammadiyah Yogyakarta,1,14
3824,D3,8,148,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,62401,Akuntansi,Aktif,Universitas Muhammadiyah Yogyakarta,6,62
3825,D3,10,262,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,20401,Teknik Elektromedik,Aktif,Universitas Muhammadiyah Yogyakarta,2,20
3826,D3,8,292,Kec. Kasihan - Kab. Bantul - Prop. D.I. Yogyakarta,21401,Teknik Mesin,Aktif,Universitas Muhammadiyah Yogyakarta,2,21
3827,S3,0,0,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,60001,Ilmu Ekonomi,Aktif,Universitas Lampung,6,60
3828,S2,9,60,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86104,Administrasi Pendidikan,Aktif,Universitas Lampung,8,86
3829,S2,9,32,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54101,Agribisnis,Aktif,Universitas Lampung,5,54
3830,S2,6,22,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54104,Agronomi,Aktif,Universitas Lampung,5,54
3831,S2,6,18,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,46101,Biologi,Aktif,Universitas Lampung,4,46
3832,S2,0,2,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,45102,Fisika,Aktif,Universitas Lampung,4,45
3833,S2,6,46,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,63101,Ilmu Administrasi,Aktif,Universitas Lampung,6,63
3834,S2,13,103,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,62101,Ilmu Akuntansi,Aktif,Universitas Lampung,6,62
3835,S2,7,17,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,60101,Ilmu Ekonomi,Aktif,Universitas Lampung,6,60
3836,S2,10,183,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,74101,Ilmu Hukum,Aktif,Universitas Lampung,7,74
3837,S2,6,14,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54151,Ilmu Kehutanan,Aktif,Universitas Lampung,5,54
3838,S2,5,19,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,95129,Ilmu Lingkungan,Aktif,Universitas Lampung,9,95
3839,S2,6,81,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,65101,Ilmu Pemerintahan,Aktif,Universitas Lampung,6,65
3840,S2,0,0,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54103,Ilmu Penyuluhan Pembangunan,Aktif,Universitas Lampung,5,54
3841,S2,6,80,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86106,Keguruan Guru Sekolah Dasar,Aktif,Universitas Lampung,8,86
3842,S2,6,31,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84101,Keguruan Ilmu Pengetahuan Alam,Aktif,Universitas Lampung,8,84
3843,S2,6,23,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,47101,Kimia,Aktif,Universitas Lampung,4,47
3844,S2,8,90,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,61101,Manajemen,Aktif,Universitas Lampung,6,61
3845,S2,6,1,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,61102,Manajemen Sumber Daya Alam,Aktif,Universitas Lampung,6,61
3846,S2,7,5,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,44101,Matematika,Aktif,Universitas Lampung,4,44
3847,S2,6,15,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88102,Pendidikan Bahasa dan Sastra Daerah,Aktif,Universitas Lampung,8,88
3848,S2,5,60,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88101,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Lampung,8,88
3849,S2,7,114,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88103,Pendidikan Bahasa Inggris,Aktif,Universitas Lampung,8,88
3850,S2,6,32,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84103,Pendidikan Fisika,Aktif,Universitas Lampung,8,84
3851,S2,8,44,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,87120,Pendidikan IPS,Aktif,Universitas Lampung,8,87
3852,S2,6,115,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84102,Pendidikan Matematika,Aktif,Universitas Lampung,8,84
3853,S2,0,0,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,95103,Perencanaan Wilayah dan Kota,Aktif,Universitas Lampung,9,95
3854,S2,6,16,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,21101,Teknik Mesin,Aktif,Universitas Lampung,2,21
3855,S2,9,25,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,22101,Teknik Sipil,Aktif,Universitas Lampung,2,22
3856,S2,11,21,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,41111,Teknologi Industri Pertanian,Aktif,Universitas Lampung,4,41
3857,S2,0,0,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,41103,Teknologi Pangan,Aktif,Universitas Lampung,4,41
3858,S2,7,35,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86103,Teknologi Pendidikan,Aktif,Universitas Lampung,8,86
3859,S1,29,678,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54201,Agribisnis,Aktif,Universitas Lampung,5,54
3860,S1,68,918,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54211,Agroteknologi,Aktif,Universitas Lampung,5,54
3861,S1,8,629,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,62201,Akuntansi,Aktif,Universitas Lampung,6,62
3862,S1,5,61,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,23201,Arsitektur,Aktif,Universitas Lampung,2,23
3863,S1,11,293,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86201,Bimbingan Dan Konseling,Aktif,Universitas Lampung,8,86
3864,S1,26,420,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,46201,Biologi,Aktif,Universitas Lampung,4,46
3865,S1,20,304,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54243,Budidaya Perairan,Aktif,Universitas Lampung,5,54
3866,S1,22,485,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,60201,Ekonomi Pembangunan,Aktif,Universitas Lampung,6,60
3867,S1,21,328,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,45201,Fisika,Aktif,Universitas Lampung,4,45
3868,S1,8,244,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,64201,Hubungan Internasional,Aktif,Universitas Lampung,6,64
3869,S1,13,368,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,63211,Ilmu Administrasi Bisnis,Aktif,Universitas Lampung,6,63
3870,S1,15,409,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,63201,Ilmu Administrasi Negara,Aktif,Universitas Lampung,6,63
3871,S1,96,1586,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,74201,Ilmu Hukum,Aktif,Universitas Lampung,7,74
3872,S1,0,0,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54241,Ilmu Kelautan,Aktif,Universitas Lampung,5,54
3873,S1,11,507,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,56201,Ilmu Komputer,Aktif,Universitas Lampung,5,56
3874,S1,18,511,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,70201,Ilmu Komunikasi,Aktif,Universitas Lampung,7,70
3875,S1,16,482,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,65201,Ilmu Pemerintahan,Aktif,Universitas Lampung,6,65
3876,S1,54,646,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,11201,Kedokteran,Aktif,Universitas Lampung,1,11
3877,S1,18,300,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,54251,Kehutanan,Aktif,Universitas Lampung,5,54
3878,S1,28,402,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,47201,Kimia,Aktif,Universitas Lampung,4,47
3879,S1,21,757,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,61201,Manajemen,Aktif,Universitas Lampung,6,61
3880,S1,17,441,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,44201,Matematika,Aktif,Universitas Lampung,4,44
3881,S1,6,320,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88201,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Lampung,8,88
3882,S1,9,343,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Lampung,8,88
3883,S1,6,38,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88206,Pendidikan Bahasa Perancis,Aktif,Universitas Lampung,8,88
3884,S1,9,304,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84205,Pendidikan Biologi,Aktif,Universitas Lampung,8,84
3885,S1,8,360,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,87203,Pendidikan Ekonomi,Aktif,Universitas Lampung,8,87
3886,S1,6,294,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84203,Pendidikan Fisika,Aktif,Universitas Lampung,8,84
3887,S1,14,383,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,87202,Pendidikan Geografi,Aktif,Universitas Lampung,8,87
3888,S1,7,237,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86207,Pendidikan Guru Pendidikan Anak Usia Dini,Aktif,Universitas Lampung,8,86
3889,S1,21,753,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,86206,Pendidikan Guru Sekolah Dasar,Aktif,Universitas Lampung,8,86
3890,S1,15,308,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,85201,"Pendidikan Jasmani, Kesehatan Dan Rekreas",Aktif,Universitas Lampung,8,85
3891,S1,8,287,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84204,Pendidikan Kimia,Aktif,Universitas Lampung,8,84
3892,S1,7,337,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,84202,Pendidikan Matematika,Aktif,Universitas Lampung,8,84
3893,S1,6,313,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,87205,Pendidikan Pancasila Dan Kewarganegaraan,Aktif,Universitas Lampung,8,87
3894,S1,11,362,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,87201,Pendidikan Sejarah,Aktif,Universitas Lampung,8,87
3895,S1,7,161,Kec. Rajabasa - Kota Bandar Lampung - Prop. Lampung,88209,"Pendidikan Seni Drama, Tari Dan Musik",Aktif,Universitas Lampung,8,88
